,post_id,user_id,viewed,liked,category
1807,1087,774,0,1,Pumptok
1808,1087,818,0,1,Pumptok
1809,1087,843,0,1,Pumptok
1810,1087,846,0,1,Pumptok
1811,1087,882,0,1,Pumptok
1812,1087,891,0,1,Pumptok
1813,1087,892,0,1,Pumptok
1814,1088,283,0,1,Pumptok
1815,1088,470,0,1,Pumptok
1816,1088,730,0,1,Pumptok
1817,1088,733,0,1,Pumptok
1818,1088,741,0,1,Pumptok
1819,1088,751,0,1,Pumptok
1820,1088,784,0,1,Pumptok
1821,1088,810,0,1,Pumptok
1822,1088,818,0,1,Pumptok
1823,1088,834,0,1,Pumptok
1824,1088,843,0,1,Pumptok
1825,1088,846,0,1,Pumptok
1826,1088,853,0,1,Pumptok
1827,1088,861,0,1,Pumptok
1828,1088,868,0,1,Pumptok
1829,1088,871,0,1,Pumptok
1830,1088,887,0,1,Pumptok
1831,1088,891,0,1,Pumptok
1832,1088,896,0,1,Pumptok
1833,1092,771,0,1,Vible
1834,1092,775,0,1,Vible
1835,1092,819,0,1,Vible
1836,1092,823,0,1,Vible
1837,1092,878,0,1,Vible
1838,1096,19,0,1,Vible
1839,1098,917,0,1,Vible
1840,1099,1,0,1,Vible
1841,1100,911,0,1,Vible
1842,1104,917,0,1,Vible
1843,1110,920,0,1,Vible
